Date,Site.Name,COUNTY,SITE_LONGITUDE,SITE_LATITUDE,Year,Month,PM2.5,Ozone
9-01-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,1,27,39.5
9-01-20,Millbrook School,Wake,-78.574167,35.856111,9,1,33.5,36.5
9-01-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,1,27,33.5
9-01-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,1,31,33
9-02-20,,Swain,-83.310242,35.498711,9,2,NA,27
9-02-20,,Hyde,-76.2071654064174,35.4510904272765,9,2,12,NA
9-02-20,Bryson City,Swain,-83.442133,35.434767,9,2,28,29
9-02-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,2,1,20
9-02-20,Clemmons Middle,Forsyth,-80.342,36.026,9,2,32.5,35
9-02-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,2,25.333333333333332,28
9-02-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,2,15,37.5
9-02-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,2,27.333333333333332,31.5
9-02-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,2,28,38
9-02-20,Leggett,Edgecombe,-77.5843,35.988278,9,2,23.5,26.5
9-02-20,Linville Falls,Avery,-81.933072,35.972347,9,2,24,28
9-02-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,2,25,34
9-02-20,Millbrook School,Wake,-78.574167,35.856111,9,2,30.4,27.5
9-02-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,2,22.666666666666668,26
9-02-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,2,24.5,26
9-03-20,,Swain,-83.310242,35.498711,9,3,NA,26
9-03-20,Bryson City,Swain,-83.442133,35.434767,9,3,18,29
9-03-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,3,0,22
9-03-20,Clemmons Middle,Forsyth,-80.342,36.026,9,3,40,45
9-03-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,3,28.333333333333332,35
9-03-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,3,NA,38
9-03-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,3,33.666666666666664,39
9-03-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,3,36,48
9-03-20,Leggett,Edgecombe,-77.5843,35.988278,9,3,23,28.5
9-03-20,Linville Falls,Avery,-81.933072,35.972347,9,3,NA,30.5
9-03-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,3,29,39
9-03-20,Millbrook School,Wake,-78.574167,35.856111,9,3,34.4,34.5
9-03-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,3,25,27
9-03-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,3,29,30
9-04-20,,Swain,-83.310242,35.498711,9,4,NA,28
9-04-20,Bryson City,Swain,-83.442133,35.434767,9,4,32.5,29.5
9-04-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,4,0,30
9-04-20,Clemmons Middle,Forsyth,-80.342,36.026,9,4,42.5,44.5
9-04-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,4,38,33.5
9-04-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,4,NA,38
9-04-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,4,34.5,35.5
9-04-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,4,38,61.5
9-04-20,Leggett,Edgecombe,-77.5843,35.988278,9,4,34,31
9-04-20,Linville Falls,Avery,-81.933072,35.972347,9,4,NA,33
9-04-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,4,32,42
9-04-20,Millbrook School,Wake,-78.574167,35.856111,9,4,37.5,27.5
9-04-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,4,30,32
9-04-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,4,37,31
9-05-20,,Swain,-83.310242,35.498711,9,5,NA,36
9-05-20,Bryson City,Swain,-83.442133,35.434767,9,5,38,33
9-05-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,5,4,29
9-05-20,Clemmons Middle,Forsyth,-80.342,36.026,9,5,41,38.5
9-05-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,5,37.5,37
9-05-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,5,20,42.5
9-05-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,5,36.333333333333336,33.5
9-05-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,5,39.75,39
9-05-20,Leggett,Edgecombe,-77.5843,35.988278,9,5,27,30
9-05-20,Linville Falls,Avery,-81.933072,35.972347,9,5,29,35
9-05-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,5,29,38
9-05-20,Millbrook School,Wake,-78.574167,35.856111,9,5,38.333333333333336,33
9-05-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,5,25,31
9-05-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,5,33,33
9-06-20,,Swain,-83.310242,35.498711,9,6,NA,34
9-06-20,Bryson City,Swain,-83.442133,35.434767,9,6,34.5,31.5
9-06-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,6,0,29
9-06-20,Clemmons Middle,Forsyth,-80.342,36.026,9,6,36.333333333333336,40
9-06-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,6,35,42
9-06-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,6,NA,45.5
9-06-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,6,33.666666666666664,47.5
9-06-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,6,33.5,43
9-06-20,Leggett,Edgecombe,-77.5843,35.988278,9,6,24,33
9-06-20,Linville Falls,Avery,-81.933072,35.972347,9,6,NA,37
9-06-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,6,32.5,45.5
9-06-20,Millbrook School,Wake,-78.574167,35.856111,9,6,34.5,42
9-06-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,6,27,34
9-06-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,6,31,40
9-07-20,,Swain,-83.310242,35.498711,9,7,NA,36.5
9-07-20,Bryson City,Swain,-83.442133,35.434767,9,7,33.5,36.5
9-07-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,7,8,28
9-07-20,Clemmons Middle,Forsyth,-80.342,36.026,9,7,41.5,47.5
9-07-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,7,34.5,45
9-07-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,7,NA,45.5
9-07-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,7,41,66.5
9-07-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,7,37.5,49.5
9-07-20,Leggett,Edgecombe,-77.5843,35.988278,9,7,32,39.5
9-07-20,Linville Falls,Avery,-81.933072,35.972347,9,7,NA,36
9-07-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,7,32.5,43.5
9-07-20,Millbrook School,Wake,-78.574167,35.856111,9,7,40,47
9-07-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,7,38,39
9-07-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,7,44,43.5
9-08-20,,Swain,-83.310242,35.498711,9,8,NA,32.5
9-08-20,,Hyde,-76.2071654064174,35.4510904272765,9,8,17,NA
9-08-20,Bryson City,Swain,-83.442133,35.434767,9,8,33,32
9-08-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,8,1,25
9-08-20,Clemmons Middle,Forsyth,-80.342,36.026,9,8,47,47.5
9-08-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,8,46,41
9-08-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,8,27,38
9-08-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,8,39.333333333333336,58
9-08-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,8,41,45.5
9-08-20,Leggett,Edgecombe,-77.5843,35.988278,9,8,45,34.5
9-08-20,Linville Falls,Avery,-81.933072,35.972347,9,8,32,39.5
9-08-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,8,40,45
9-08-20,Millbrook School,Wake,-78.574167,35.856111,9,8,48.2,42.5
9-08-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,8,29.5,34
9-08-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,8,51.5,32.5
9-09-20,,Swain,-83.310242,35.498711,9,9,NA,30
9-09-20,Bryson City,Swain,-83.442133,35.434767,9,9,26.5,27.5
9-09-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,9,0,20
9-09-20,Clemmons Middle,Forsyth,-80.342,36.026,9,9,39.5,47
9-09-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,9,45.333333333333336,20.5
9-09-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,9,NA,48
9-09-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,9,46.333333333333336,79
9-09-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,9,33.5,45
9-09-20,Leggett,Edgecombe,-77.5843,35.988278,9,9,34.5,26.5
9-09-20,Linville Falls,Avery,-81.933072,35.972347,9,9,NA,35
9-09-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,9,33,30
9-09-20,Millbrook School,Wake,-78.574167,35.856111,9,9,47.6,25.5
9-09-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,9,25,24
9-09-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,9,45,28
9-10-20,,Swain,-83.310242,35.498711,9,10,NA,31
9-10-20,Bryson City,Swain,-83.442133,35.434767,9,10,30.5,31.5
9-10-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,10,NA,27.5
9-10-20,Clemmons Middle,Forsyth,-80.342,36.026,9,10,43.5,33.5
9-10-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,10,32,36.5
9-10-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,10,NA,37
9-10-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,10,47.5,36.5
9-10-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,10,39,44
9-10-20,Leggett,Edgecombe,-77.5843,35.988278,9,10,22.5,26.5
9-10-20,Linville Falls,Avery,-81.933072,35.972347,9,10,NA,35
9-10-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,10,33.5,35
9-10-20,Millbrook School,Wake,-78.574167,35.856111,9,10,32,32.5
9-10-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,10,NA,27
9-10-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,10,40,36
9-11-20,,Swain,-83.310242,35.498711,9,11,NA,28
9-11-20,,Hyde,-76.2071654064174,35.4510904272765,9,11,13,NA
9-11-20,Bryson City,Swain,-83.442133,35.434767,9,11,31,31
9-11-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,11,2,37
9-11-20,Clemmons Middle,Forsyth,-80.342,36.026,9,11,47.5,53
9-11-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,11,42,46
9-11-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,11,8,49.5
9-11-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,11,36.666666666666664,82
9-11-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,11,32.75,67.5
9-11-20,Leggett,Edgecombe,-77.5843,35.988278,9,11,34,35
9-11-20,Linville Falls,Avery,-81.933072,35.972347,9,11,22,30.5
9-11-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,11,32,58.5
9-11-20,Millbrook School,Wake,-78.574167,35.856111,9,11,32.6,42
9-11-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,11,NA,45
9-11-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,11,42,41
9-12-20,,Swain,-83.310242,35.498711,9,12,NA,31.5
9-12-20,Bryson City,Swain,-83.442133,35.434767,9,12,35.5,28
9-12-20,Castle Hayne,New Hanover,-77.838611,34.364167,9,12,11,42
9-12-20,Clemmons Middle,Forsyth,-80.342,36.026,9,12,45.666666666666664,45.5
9-12-20,Durham Armory,Durham,-78.904037,36.0329550008979,9,12,56.5,58
9-12-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,9,12,NA,44
9-12-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,9,12,56,67
9-12-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,9,12,43.666666666666664,38.5
9-12-20,Leggett,Edgecombe,-77.5843,35.988278,9,12,56,47
9-12-20,Linville Falls,Avery,-81.933072,35.972347,9,12,NA,32.5
9-12-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,9,12,31,34.5
9-12-20,Millbrook School,Wake,-78.574167,35.856111,9,12,63,74
9-12-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,9,12,51,46
9-12-20,West Johnston Co.,Johnston,-78.4622,35.59095,9,12,58,64
10-01-20,,Swain,-83.310242,35.498711,10,1,NA,30
10-01-20,Bryson City,Swain,-83.442133,35.434767,10,1,38,29
10-01-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,1,18,34
10-01-20,Clemmons Middle,Forsyth,-80.342,36.026,10,1,50.5,44.5
10-01-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,1,27.5,48.5
10-01-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,1,NA,45.5
10-01-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,1,50,70.5
10-01-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,1,44.5,55.5
10-01-20,Leggett,Edgecombe,-77.5843,35.988278,10,1,31.5,37.5
10-01-20,Linville Falls,Avery,-81.933072,35.972347,10,1,NA,32
10-01-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,1,42,51.5
10-01-20,Millbrook School,Wake,-78.574167,35.856111,10,1,38.5,46
10-01-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,1,36.5,39.5
10-01-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,1,32,44.5
10-02-20,,Swain,-83.310242,35.498711,10,2,NA,31.5
10-02-20,,Hyde,-76.2071654064174,35.4510904272765,10,2,15,NA
10-02-20,Bryson City,Swain,-83.442133,35.434767,10,2,39,36.5
10-02-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,2,20,43
10-02-20,Clemmons Middle,Forsyth,-80.342,36.026,10,2,52,44
10-02-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,2,34.333333333333336,44.5
10-02-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,2,23,53
10-02-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,2,46.666666666666664,60.5
10-02-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,2,44.333333333333336,47
10-02-20,Leggett,Edgecombe,-77.5843,35.988278,10,2,65,45
10-02-20,Linville Falls,Avery,-81.933072,35.972347,10,2,25,34.5
10-02-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,2,47,48.5
10-02-20,Millbrook School,Wake,-78.574167,35.856111,10,2,52.4,64
10-02-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,2,38,46.5
10-02-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,2,51,42.5
10-03-20,,Swain,-83.310242,35.498711,10,3,NA,32
10-03-20,Bryson City,Swain,-83.442133,35.434767,10,3,36,33.5
10-03-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,3,49,51
10-03-20,Clemmons Middle,Forsyth,-80.342,36.026,10,3,45.5,40.5
10-03-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,3,31,41
10-03-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,3,NA,49.5
10-03-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,3,47.5,65
10-03-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,3,41,43
10-03-20,Leggett,Edgecombe,-77.5843,35.988278,10,3,44.5,44
10-03-20,Linville Falls,Avery,-81.933072,35.972347,10,3,NA,31
10-03-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,3,38,55
10-03-20,Millbrook School,Wake,-78.574167,35.856111,10,3,55.25,65
10-03-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,3,48,46.5
10-03-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,3,50,43.5
10-04-20,,Swain,-83.310242,35.498711,10,4,NA,33.5
10-04-20,Bryson City,Swain,-83.442133,35.434767,10,4,30.5,36
10-04-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,4,46,48
10-04-20,Clemmons Middle,Forsyth,-80.342,36.026,10,4,40,42
10-04-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,4,33,43.5
10-04-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,4,NA,48.5
10-04-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,4,45.5,57
10-04-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,4,36,43.5
10-04-20,Leggett,Edgecombe,-77.5843,35.988278,10,4,47.5,40.5
10-04-20,Linville Falls,Avery,-81.933072,35.972347,10,4,NA,38
10-04-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,4,32,46.5
10-04-20,Millbrook School,Wake,-78.574167,35.856111,10,4,54,47
10-04-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,4,52,48.5
10-04-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,4,50.5,45.5
10-05-20,,Swain,-83.310242,35.498711,10,5,NA,28
10-05-20,,Hyde,-76.2071654064174,35.4510904272765,10,5,40,NA
10-05-20,Bryson City,Swain,-83.442133,35.434767,10,5,26.5,28.5
10-05-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,5,3,34
10-05-20,Clemmons Middle,Forsyth,-80.342,36.026,10,5,32,32
10-05-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,5,22.666666666666668,32.5
10-05-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,5,23,40
10-05-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,5,40,38.5
10-05-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,5,27.666666666666668,32
10-05-20,Leggett,Edgecombe,-77.5843,35.988278,10,5,28,34
10-05-20,Linville Falls,Avery,-81.933072,35.972347,10,5,26,33.5
10-05-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,5,21.5,35
10-05-20,Millbrook School,Wake,-78.574167,35.856111,10,5,37.4,36
10-05-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,5,50.5,36.5
10-05-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,5,33,35.5
10-06-20,,Swain,-83.310242,35.498711,10,6,NA,24.5
10-06-20,Bryson City,Swain,-83.442133,35.434767,10,6,25,27.5
10-06-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,6,25.5,38
10-06-20,Clemmons Middle,Forsyth,-80.342,36.026,10,6,37.5,33.5
10-06-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,6,19,32
10-06-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,6,NA,38.5
10-06-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,6,40.5,36
10-06-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,6,30.5,35
10-06-20,Leggett,Edgecombe,-77.5843,35.988278,10,6,26.5,32
10-06-20,Linville Falls,Avery,-81.933072,35.972347,10,6,NA,34
10-06-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,6,26.5,32
10-06-20,Millbrook School,Wake,-78.574167,35.856111,10,6,38.5,31.5
10-06-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,6,32.5,35.5
10-06-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,6,35.5,32
10-07-20,,Swain,-83.310242,35.498711,10,7,NA,32.5
10-07-20,Bryson City,Swain,-83.442133,35.434767,10,7,30,29.5
10-07-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,7,14.5,33
10-07-20,Clemmons Middle,Forsyth,-80.342,36.026,10,7,37.5,38
10-07-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,7,14.5,35.5
10-07-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,7,NA,38.5
10-07-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,7,37,39
10-07-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,7,31.5,40
10-07-20,Leggett,Edgecombe,-77.5843,35.988278,10,7,16.5,31
10-07-20,Linville Falls,Avery,-81.933072,35.972347,10,7,NA,32.5
10-07-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,7,25.5,37.5
10-07-20,Millbrook School,Wake,-78.574167,35.856111,10,7,35.5,34.5
10-07-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,7,17.5,32.5
10-07-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,7,31.5,34
10-08-20,,Swain,-83.310242,35.498711,10,8,NA,27.5
10-08-20,,Hyde,-76.2071654064174,35.4510904272765,10,8,13,NA
10-08-20,Bryson City,Swain,-83.442133,35.434767,10,8,22,27
10-08-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,8,7,31
10-08-20,Clemmons Middle,Forsyth,-80.342,36.026,10,8,28.5,32
10-08-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,8,13.666666666666666,29
10-08-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,8,10,34
10-08-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,8,22,29.5
10-08-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,8,26.666666666666668,32.5
10-08-20,Leggett,Edgecombe,-77.5843,35.988278,10,8,14.5,28
10-08-20,Linville Falls,Avery,-81.933072,35.972347,10,8,23,30
10-08-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,8,19,31.5
10-08-20,Millbrook School,Wake,-78.574167,35.856111,10,8,21.6,29
10-08-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,8,16,28.5
10-08-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,8,19.5,29
10-09-20,,Swain,-83.310242,35.498711,10,9,NA,33
10-09-20,Bryson City,Swain,-83.442133,35.434767,10,9,16,34
10-09-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,9,8,33
10-09-20,Clemmons Middle,Forsyth,-80.342,36.026,10,9,24.5,37
10-09-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,9,10,28
10-09-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,9,NA,31.5
10-09-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,9,15.5,33
10-09-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,9,20,36
10-09-20,Leggett,Edgecombe,-77.5843,35.988278,10,9,14,28
10-09-20,Linville Falls,Avery,-81.933072,35.972347,10,9,NA,31
10-09-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,9,11,34
10-09-20,Millbrook School,Wake,-78.574167,35.856111,10,9,20.25,28
10-09-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,9,20,32
10-09-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,9,18,28.5
10-10-20,,Swain,-83.310242,35.498711,10,10,NA,25.5
10-10-20,Bryson City,Swain,-83.442133,35.434767,10,10,18.5,26.5
10-10-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,10,2,25
10-10-20,Clemmons Middle,Forsyth,-80.342,36.026,10,10,29,28
10-10-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,10,13,28
10-10-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,10,NA,30.5
10-10-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,10,15,29.5
10-10-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,10,24,28.5
10-10-20,Leggett,Edgecombe,-77.5843,35.988278,10,10,15.5,28.5
10-10-20,Linville Falls,Avery,-81.933072,35.972347,10,10,NA,25.5
10-10-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,10,14.5,28
10-10-20,Millbrook School,Wake,-78.574167,35.856111,10,10,22,36
10-10-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,10,12,29
10-10-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,10,19,32
10-11-20,,Swain,-83.310242,35.498711,10,11,NA,31.5
10-11-20,,Hyde,-76.2071654064174,35.4510904272765,10,11,37,NA
10-11-20,Bryson City,Swain,-83.442133,35.434767,10,11,24,35.5
10-11-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,11,8,43
10-11-20,Clemmons Middle,Forsyth,-80.342,36.026,10,11,23,33
10-11-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,11,11.5,34.5
10-11-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,11,2,39
10-11-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,11,16.666666666666668,36
10-11-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,11,16.333333333333332,32.5
10-11-20,Leggett,Edgecombe,-77.5843,35.988278,10,11,18,40
10-11-20,Linville Falls,Avery,-81.933072,35.972347,10,11,6,34.5
10-11-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,11,15,44
10-11-20,Millbrook School,Wake,-78.574167,35.856111,10,11,18.4,42
10-11-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,11,21,42
10-11-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,11,26,42
10-12-20,,Swain,-83.310242,35.498711,10,12,NA,33.5
10-12-20,Bryson City,Swain,-83.442133,35.434767,10,12,24.5,32
10-12-20,Castle Hayne,New Hanover,-77.838611,34.364167,10,12,20,44
10-12-20,Clemmons Middle,Forsyth,-80.342,36.026,10,12,26.333333333333332,40
10-12-20,Durham Armory,Durham,-78.904037,36.0329550008979,10,12,27.5,38
10-12-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,10,12,NA,43.5
10-12-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,10,12,29,39.5
10-12-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,10,12,26,40
10-12-20,Leggett,Edgecombe,-77.5843,35.988278,10,12,25.5,40.5
10-12-20,Linville Falls,Avery,-81.933072,35.972347,10,12,NA,36.5
10-12-20,Mendenhall School,Guilford,-79.802314,36.1090060008986,10,12,31,46
10-12-20,Millbrook School,Wake,-78.574167,35.856111,10,12,32.5,38
10-12-20,Pitt Agri. Center,Pitt,-77.360126,35.6412760008938,10,12,26,49
10-12-20,West Johnston Co.,Johnston,-78.4622,35.59095,10,12,38,41
11-01-20,,Hyde,-76.2071654064174,35.4510904272765,11,1,17,NA
11-01-20,Bryson City,Swain,-83.442133,35.434767,11,1,29,NA
11-01-20,Castle Hayne,New Hanover,-77.838611,34.364167,11,1,5,NA
11-01-20,Clemmons Middle,Forsyth,-80.342,36.026,11,1,28,26
11-01-20,Durham Armory,Durham,-78.904037,36.0329550008979,11,1,24,NA
11-01-20,Frying Pan Mountain,Haywood,-82.7925,35.379167,11,1,6,NA
11-01-20,Garinger High School,Mecklenburg,-80.785683,35.2401000008895,11,1,20.666666666666668,30.5
11-01-20,Hattie Avenue,Forsyth,-80.2264378,36.110693332,11,1,27,NA
11-01-20,Leggett,Edgecombe,-77.5843,35.988278,11,1,14,NA
11-01-20,Linville Falls,Avery,-81.933072,35.972347,11,1,22,NA
